-0.033949327,-0.054807328,-0.034942333
-0.0070263045,-0.067290634,-0.0729178
0.0066987523,-0.026523119,0.046292342
-0.030387523,0.036042534,-0.01676804
0.056440145,0.08601272,0.05549305
-0.040570274,0.013164623,-0.040719148
0.0027949489,0.0016639924,0.008160559
0.004325348,-0.043795537,0.0012312953
0.08563284,0.019665712,0.081061035
-0.021551972,0.039633937,0.06730359
-0.021330262,-0.010923892,-0.029663097
-0.035033457,0.018354362,0.03966803
0.019832386,0.016553715,0.014139599
0.016562978,0.10038545,0.0710986
0.03476392,0.06673785,0.0021533817
-0.0008483483,-0.08329743,-0.07024261
-0.028091943,-0.008799594,0.05267404
0.068478316,-0.003886587,0.039240938
-0.00948611,0.07713884,-0.016966155
0.009768856,0.041212905,0.061585505
0.059365064,0.04474068,-0.005225813
0.033478834,-0.023546273,0.016335709
0.086147405,-0.04744807,-0.10622047
0.018203504,-0.033207215,0.010162705
0.0006328075,-0.04399788,-0.041130643
0.046341054,-0.06474975,0.017639948
0.059608012,-0.07282844,-0.012901264
-0.08260072,0.060438182,0.04626413
-0.0059995432,0.003098061,0.060768876
0.022793697,0.12503417,0.055804845
0.026582822,-0.035077248,-0.013033286
-0.047240775,-0.0664005,-0.016794102
-0.01560227,-0.0010167573,0.020134034
0.01664365,0.0038608161,-0.058825083
-0.033536695,0.030287707,-0.03088531
0.039702557,0.039114174,0.059515093
0.022204297,0.0062805554,-0.014324638
-0.007020172,-0.06984229,-0.03540921
0.057177305,-0.061241284,-0.03666822
0.020964038,0.0056009847,0.08584742
0.06172438,-0.009977034,0.044831187
-0.01759502,-0.032681774,-0.004692395
0.061694168,-0.024623234,0.025059383
-0.007337571,-0.05851634,-0.055904645
0.056827556,0.06546364,0.034703776
0.06239278,-0.09032782,0.0786178
-0.036500055,-0.14227058,-0.05986061
-0.029175747,-0.06039777,-0.03543851
0.04511962,-0.009571832,0.04297285
-0.014636408,0.0034724576,0.010385829
0.0003384041,-0.06358616,-0.038329333
0.0153636765,-0.05469019,-0.044489346
-0.0042270585,0.045079872,0.053285383
-0.067608245,-0.0103401905,0.057555612
0.025336567,0.06960139,0.053738356
-0.013017137,-0.013384935,0.05573752
-0.005867336,0.035341013,0.0010267178
0.012545925,-0.0072027035,0.06363342
0.016500333,0.1011962,-0.02772472
0.041263048,0.050413948,0.0065676267
-0.08525034,-0.07987281,-0.090830274
-0.09570994,-0.0713822,-0.051483646
0.020273708,0.052579157,-0.04117584
0.026879216,0.027050186,0.024062838
0.06209404,-0.06264945,-0.02996598
-0.039460678,-0.030564822,-0.015034434
0.06059236,0.053773098,0.028441565
0.029385995,-0.023075147,0.078824766
-0.027591446,-0.05062842,0.049040902
0.05229249,-0.04326505,0.038217492
-0.031662416,-0.025933664,-0.009849488
0.035792533,0.020789897,-0.03465811
0.026197055,0.07189376,0.017774636
-0.03898383,0.068959646,0.006703505
0.0027112574,-0.06725953,0.025895558
0.043015573,-0.041052286,0.05008854
0.028862407,-0.025031775,-0.051929563
0.029095361,-0.07302695,-0.06304636
-0.007567787,-0.05491177,-0.06873655
-0.062179856,-0.059085283,-0.01361244
0.020222021,0.051527068,0.02133601
-0.00032885376,-0.032159116,0.017153991
-0.0067174667,-0.044468965,0.06279307
0.070313156,-0.033502884,-0.05333526
0.008738781,-0.016267365,0.006272155
-0.064338215,-0.01281051,-0.033591755
0.0035840662,-0.021855397,0.049190506
-0.008735839,-0.03339037,-0.05139115
-0.018682925,0.015766297,0.0026594198
-0.033320878,-0.012931677,-0.037857115
-0.0666677,0.025619471,-0.044186436
0.06871607,0.10401784,0.023457427
0.011676823,0.010787001,0.029100822
0.038445473,0.008534387,-0.004112343
-0.031333115,-0.124212764,0.0072652893
0.031003105,-0.07065263,-0.048840046
-0.06953534,-0.12123642,-0.12359135
-0.027325572,-0.0065386253,-0.0071954746
-0.08097667,-0.0185514,-0.07215096
-0.052210838,0.030598111,0.007839298
-0.0811304,0.0006368944,0.0056320885
0.030992731,0.020431813,-0.01138608
-0.047579672,-0.026042337,-0.019582879
-0.01965127,0.031157766,0.040638153
-0.049448505,-0.022166537,-0.045597516
-0.054256104,-0.02455496,-0.0042674798
-0.0513284,-0.024570432,-0.042336997
-0.010396585,-0.005481425,-0.05754656
-0.022062657,-0.0436441,-0.020171935
-0.019774726,0.01695405,-0.057727706
0.00076204684,0.063727744,0.028580975
0.035060104,0.003109447,-0.026518855
0.057931416,0.024348859,0.021924937
0.035768785,0.009638198,0.06304381
-0.029829932,-0.00590895,-0.073556334
0.045451783,-0.010594565,-0.06333158
0.06953398,0.104153365,-0.027443072
0.030098066,0.071857296,0.072158806
-0.037788656,0.031752225,0.037756905
-0.024574433,0.04929143,-0.014500261
0.033214636,0.02127017,0.0533606
-0.006950685,0.09279286,0.06943645
-0.015719626,-0.030785134,-0.037313014
0.04689827,0.023601612,-0.08304228
0.061989285,0.066818416,0.092535265
0.122771,0.14674582,0.13635033
-0.014885335,-0.037245233,0.0006441309
0.048478954,0.041459613,0.018791672
0.044706777,0.024622293,0.052295297
0.05607874,-0.0037115286,0.07652117
-0.041516967,0.034804918,0.07208218
-0.106387034,-0.08633204,0.008903549
-0.046775177,0.03770885,0.04686341
0.05990166,0.04526933,0.041435707
0.010936792,0.017090915,0.0073173596
-0.011856264,-0.05920094,0.021294793
-0.05316557,0.012417939,-0.033379328
-0.032067046,0.05043108,0.043895166
-0.03420933,0.055750385,0.023178743
0.028466552,-0.00024848507,0.0038288366
0.05101092,0.0610612,0.027373001
0.004148359,0.01065175,0.032590073
-0.0025200224,0.0221891,-0.010508379
-0.023734057,-0.03416111,0.07026013
0.014497049,-0.024459757,-0.0026283807
-0.055557467,-0.023945078,-0.005127413
-0.093309805,0.0019023491,-0.0010093369
-0.07541679,-0.023666214,-0.030439407
-0.05049704,-0.0029484346,0.03762063
-0.062867954,-0.08104754,0.011657119
0.039386768,-0.036946222,0.0402263
-0.025345748,-0.035489846,-0.04319944
-0.068818495,-0.026789295,-0.014703885
0.034100227,-0.007336356,-0.0347388
0.052434318,0.08936601,0.101784095
0.06663182,0.0982385,0.0665053
-0.007891002,-0.018285444,0.042824756
0.012219371,0.07586207,0.012893403
-0.02012072,-0.04396464,0.04585354
-0.0402441,0.006772286,-0.0181204
-0.032009788,0.026856197,0.05092956
-0.01568053,0.004245462,0.039339915
-0.039778914,0.042462084,-0.007463335
-0.041554544,-0.007062319,-0.018500023
0.00034852175,-0.030451626,0.017809724
0.04439241,0.028993098,-0.04481937
-0.03893491,0.005925673,0.0637784
0.0049980683,0.028216774,-0.043316457
0.05646769,0.040305536,-0.0618672
-0.00922245,0.01558935,-0.0072218147
-0.01844706,-0.038433395,-0.013997704
-0.014991665,0.06506368,0.05406055
-0.06150208,0.062788196,0.005628685
-0.07038106,-0.025143998,-0.037878875
0.0010259117,0.055910755,0.06554335
-0.068433166,0.02527687,0.009093967
-0.09724887,-0.08870224,-0.07152384
0.017071703,0.014272143,0.027663954
0.05307001,0.06249084,0.03996599
-0.05561097,-0.062593214,-0.008332667
0.07315258,0.07419017,0.12410128
0.036199898,0.020786375,0.0661087
-0.009396347,0.009152613,0.0028127097
0.05553219,-0.04141767,0.083586566
-0.028952094,-0.022208257,0.03505765
-0.0598381,0.015907016,0.039193083
0.014495176,0.01336719,0.089426436
-0.04626617,-0.029959975,0.044994216
-0.09162012,-0.027301459,-0.017376682
0.040530182,0.021588618,-0.025773931
0.05190477,0.079983726,0.029165793
0.014050632,-0.02779714,0.004522641
-0.020495918,0.088832475,0.026772637
0.05401654,0.016073653,-0.025039759
0.04770375,0.04970372,-0.04477563
-0.0052487142,0.016535506,-0.015202311
-0.04301298,0.02442104,-0.01723993
-0.078973964,0.02698734,-0.06965259
-0.100070015,-0.08596962,-0.08769937
-0.060537014,-0.03877711,-0.107100226
0.00916557,-0.07465744,-0.06484155
0.06569222,0.03546644,0.040952317
0.0357694,0.07170802,0.021608919
0.023701264,-0.037348147,0.029732168
0.01725136,-0.0028094205,-0.08072433
0.029099928,0.040244173,-0.038566116
0.006549462,0.031062746,-0.019319808
0.0007564942,0.007839487,0.02605196
0.020099556,-0.011540167,0.026856717
0.028039768,0.015452535,0.026204068
-0.023392953,0.011294795,-0.0797415
0.0006919858,-0.05798635,-0.037182797
0.018341549,0.025071807,-0.0042433995
-0.092404045,-0.045749415,0.031226676
-0.00066138944,-0.00051621813,0.0067050327
-0.038377464,-0.035791032,0.0015252064
-0.046899833,-0.0401437,-0.013216041
-0.06636567,-0.04509877,-0.02665689
-0.010004489,-0.039565764,-0.018064136
-0.06412664,0.021273162,-0.08765976
0.049681183,0.057570975,-0.08932001
0.023538886,-0.026761916,-0.062384963
-0.07071317,-0.037296884,-0.04714576
-0.015992884,-0.046425633,-0.006345325
-0.052922305,-0.010734939,0.04927136
0.047509182,0.06515794,-0.017262788
0.026066877,0.06996285,-0.057011314
-0.024355652,0.02324178,-0.07549205
0.0351327,-0.0010702568,0.060624707
0.021591343,0.07457905,0.023498205
0.035761587,0.072860494,0.04285104
0.010492162,0.05786549,-0.024289688
-0.010433471,0.039687794,0.04178957
0.017646583,-0.0028210212,-0.007312983
-0.085583895,0.005796228,0.01916277
-0.07315714,-0.054824848,0.057418447
-0.06534376,-0.07331069,0.027333306
-0.029184537,-0.026556626,-0.037103962
-0.042916603,-0.00055582257,-0.04422073
0.009672489,-0.049348075,-0.069105655
-0.02816169,0.023095716,0.019756768
0.023815477,0.0046240957,-0.031349476
-0.0031610192,-0.031309526,-0.065270804
-0.05472523,-0.0132939005,-0.026081646
