-0.16111943,0.23387963,-0.05266835,0.28442028,-0.5118471,0.067520596,3.4542868e-28,0.030915342,-0.4434016,0.38730833,-0.49336693,-0.109117925,0.18245679,-0.54266924,0.039478697,-0.13642362,-0.1860505,0.11691784,-5.4337135e-18,2.1548692e-09,0.32403672,0.2629788,-0.17526919,6.300656e-05,-0.14685161,2.3891775e-10,0.042613104,0.11882828,0.05197937,0.000676349
0.040093485,-0.036108702,0.11563742,0.07100573,0.09034262,-0.31510767,-6.3907255e-29,0.157579,0.34273446,0.36411127,-0.0060462244,-0.5349204,0.40939516,0.08005391,-0.060237136,0.08275326,-0.06917313,0.040904783,-4.525e-42,-2.2024976e-08,0.37666607,-0.18807986,-0.30346838,-7.5964806e-07,0.019149529,-5.1864085e-33,0.14333569,-0.014208597,0.059247907,-0.00011317787
-0.38505483,0.2642623,-0.0641409,0.16175845,0.2377125,0.18512036,1.5528649e-27,-0.3616883,0.1637067,0.20269798,0.14487652,0.03396128,0.10455859,0.31181338,0.086486235,-0.03896259,-0.31602207,0.12976773,-5.860617e-18,1.5055827e-08,-0.370142,0.08494508,-0.025887953,1.4918513e-05,-0.0069207936,-1.2671962e-11,0.11725067,-0.100861885,0.074406065,-0.0047971467
0.08146547,0.04886292,-0.20106176,0.07060568,0.16563457,0.0841429,-1.3343061e-27,-0.110844746,0.11680437,-0.46813706,0.15288635,0.15347104,-0.21647167,0.17928831,0.0337225,-0.034413006,0.1255188,-0.036116935,3.3098695e-18,-2.9155608e-08,-0.0244708,-0.17779474,-0.1402377,-0.00023436727,0.11985952,-1.5823798e-07,0.022764908,-0.17331208,0.07844315,0.0037628831
-0.004579933,-0.24131161,0.1957554,-0.18400048,-0.0014948266,-0.1527956,-4.365555e-30,0.21282496,0.28552267,-0.469778,0.23718941,-0.04693806,0.004996879,-0.04663845,-0.1018172,0.15887606,-0.155706,0.04296589,-4.6189617e-18,-8.1045826e-08,-0.08953006,0.1185996,0.2589578,-4.9956092e-05,-0.05182465,-1.1653008e-10,-0.050702754,0.21864177,0.0072732,0.006787209
0.05040221,0.101209864,-0.07373608,-0.2292797,-0.004604984,-0.009524244,-6.440062e-28,-0.0090878345,0.16589312,-0.06928789,-0.11499714,0.078744,-0.568043,-0.0003783111,0.21343836,-0.33528206,0.15540817,0.12046116,1.0372256e-18,-4.1552077e-08,0.013118519,0.035238415,0.18401185,-6.0845166e-05,0.21912627,2.9979212e-08,0.13955893,0.046627592,-0.09530951,0.024212167
-0.22178364,0.18847948,-0.023713665,-0.06806134,-0.055001266,-0.12693031,2.5227231e-29,0.13827887,-0.18529253,0.10859087,-0.042955115,-0.0033115977,-0.06376727,-0.19787982,0.09391338,0.35006422,-0.37587056,0.22063231,2.58e-42,4.733319e-09,0.09548769,0.13526559,0.24540065,-8.99769e-06,0.16970259,1.8214566e-26,0.059642874,0.027250228,-0.3606956,-0.006276591
0.09176205,-0.2117637,0.008720763,0.10105234,0.15226491,0.09327714,1.4246903e-28,0.04840795,0.14640819,0.14734559,0.20964429,0.075752825,0.020224506,0.048240602,-0.30239126,-0.11400487,0.2181563,-0.29627421,7.4309185e-28,4.062551e-08,-0.08065747,-0.25014526,-0.063436516,-5.3095566e-05,-0.17490268,-6.427529e-15,-0.40391758,-0.15806119,0.17439269,0.01976395
0.06397711,0.09968589,0.0096173175,0.15794078,-0.33570087,0.08992709,3.0274025e-28,0.046161693,-0.3839695,-0.35143256,-0.08497254,0.06632783,0.083743505,-0.67403966,0.073346846,-0.14646351,0.07727114,0.04970853,-1.175e-41,-7.9478404e-08,-0.15547787,0.054467503,0.00946658,-6.027271e-05,0.050619733,8.513826e-09,0.056779023,0.053835433,0.092987746,-0.00036656708
0.1823305,-0.4566537,-0.028569972,-0.46692288,0.14524952,-0.042590898,-7.2763505e-29,0.09749864,-0.014979549,-0.34477514,0.038199767,0.1993118,0.18160611,0.25194487,-0.23002516,-0.48402375,0.13386598,0.024991564,-2.0363282e-22,1.4445247e-07,0.08992407,-0.079786085,0.05729972,8.685202e-05,0.1594879,-2.2217271e-24,0.045507114,0.024040153,0.005366584,-0.0133814
