0.06407284,0.031489365,0.02964306,0.026828714
0.097535916,0.006366373,0.044127554,0.12113038
0.037063148,0.053243246,0.027035495,0.124778405
-0.008874358,0.048240718,0.07812465,0.013498418
0.11925161,0.14316936,0.036032572,0.11943238
-0.15617508,-0.09208242,-0.09294893,-0.1352655
0.081004806,0.012636159,0.032784197,-0.025992338
0.11785724,0.14911306,0.12230858,0.04122871
-0.115160204,-0.09093176,-0.06528387,0.02924643
-0.36193705,-0.37104216,-0.40061578,-0.12407118
-0.05638452,-0.112983175,-0.18927157,-0.09823508
0.038425684,-0.018976726,-0.045152627,-0.110184915
-0.17201331,-0.3666708,-0.2842949,-0.25569588
0.27957422,0.2536796,0.17616507,0.10249504
0.117645405,0.10325622,0.14142202,0.11375543
-0.016352013,-0.060687553,0.038403977,0.07345537
-0.023783488,0.01497952,0.10852116,0.12091504
-0.18258521,-0.11629451,-0.09184383,-0.05726319
0.06220755,-0.0137563385,-0.07638573,-0.0746471
0.14171599,0.12703317,0.014115994,0.045540355
-0.06123516,-0.005241556,0.0422902,0.13933115
-0.14961584,-0.005979175,0.028366812,0.026297571
-0.09581712,-0.29688174,-0.30227405,-0.2688656
-0.045089375,0.0041044075,-0.04227662,-0.048439074
0.026028585,0.010351024,-0.06718612,0.03916852
-0.015707986,-0.10255998,0.016480455,-0.062839665
-0.044030927,-0.023807691,0.032632668,-0.0053861756
0.017630158,-0.01930449,-0.055999007,-0.12978077
-0.04778857,-0.04083124,-0.11018494,-0.08348187
0.036008205,0.11948147,-0.103760764,-0.14410938
0.10809132,0.051578384,0.04062196,0.095733166
0.13567601,0.14297569,0.17292981,0.12799522
-0.04610232,-0.015540186,0.046357345,0.124223456
-0.17114356,-0.0644827,-0.018833002,-0.05707333
-0.04338438,-0.10474783,-0.13909675,-0.035861943
0.08723415,0.10319108,-0.017454507,-0.016482944
-0.16209412,-0.05283465,0.06096508,0.011850581
-0.13799258,-0.16710989,-0.11958001,-0.13598382
-0.0477682,-0.05605751,0.023025787,-0.012048973
0.017442035,0.015364997,-0.016220726,-0.08702046
-0.031197164,0.09463103,0.07559571,-0.014046003
-0.21232532,-0.23874645,-0.19687368,-0.13289326
-0.009600492,-0.04010188,-0.10952102,-0.07469373
0.08288416,0.13540381,0.11685475,0.046686724
-0.10631893,-0.021060798,0.07460923,0.09404279
-0.19838761,-0.20118885,-0.11091099,-0.13082007
-0.050549343,-0.12862861,-0.16161871,-0.11632966
0.09444407,0.0719711,0.061009716,-0.02261087
0.19309501,0.118174076,0.090167545,0.05713002
0.34044984,0.41152832,0.15003382,0.021967735
-0.12148158,-0.20729387,-0.12656602,-0.014598878
0.09259304,0.17880516,0.23442097,0.2483904
-0.19839859,-0.078268126,0.0056557534,0.04052733
-0.005020528,-0.18189833,-0.20824344,-0.13765724
0.09255199,0.059375763,0.05913068,0.021312824
0.035222888,-0.011588129,-0.052382674,-0.016618239
-0.14974812,0.023694541,0.025071707,0.016170576
-0.047270607,-0.061511613,-0.09304133,-0.019499723
0.03615532,0.055417538,0.032261405,0.03761232
0.11797598,0.078769274,0.07025063,0.094861016
0.036187023,-0.04960229,0.008254135,-0.021322066
-0.0074678133,0.02102699,-0.0281292,0.09349538
-0.00876902,0.07807848,0.06760927,0.022885835
0.021945642,-0.018936867,-0.07590874,-0.0031764605
-0.017740695,-0.012123838,-0.027260352,-0.04395936
0.010278207,-0.01439999,-0.05467059,-0.03741257
-0.002030406,0.05545166,0.0024183097,-0.07300423
0.02845627,-0.037586745,-0.050588187,0.042499326
-0.04195427,-0.016024094,-0.06926924,0.019262737
0.009657056,0.002564306,-0.0084974775,0.044514492
0.040968128,0.055353902,0.071080655,-0.01431152
0.057297412,0.01690847,0.08478846,-0.011017826
0.054264184,-0.0071125054,0.026243431,0.05866242
0.07747556,0.02862776,0.048439708,0.026992364
0.033654157,0.011552328,0.049049906,0.05525454
-0.050102197,-0.012634052,0.04010111,-0.032775298
0.050133333,0.05617324,0.04350886,0.08623388
-0.047917902,-0.04054313,-0.009001697,0.068273254
-0.08808734,-0.049212743,0.024864087,-0.02484152
0.0068876245,0.04381518,-0.04913234,0.09968915
-0.016815864,-0.07493725,-0.08109181,-0.01976461
-0.04901316,0.040613867,-0.044120375,-0.034823414
0.02772519,-0.006531733,0.028990261,0.019586306
-0.042905387,-0.07408492,0.0031081412,-0.032647617
-0.016955,-0.015488164,0.035192855,0.0027177096
0.035568215,0.021756975,0.044408806,0.049729317
-0.0104176495,-0.04555245,-0.02701573,-0.0060516386
-0.07646203,-0.07548159,-0.103461444,-0.037228342
0.06547356,0.09741438,0.032772914,0.06329606
0.027863951,-0.0010100649,0.03848549,-0.0037409794
0.08076294,0.010537731,-0.007287501,-0.087749146
-0.030680966,-0.013471949,-0.04656216,-0.09894056
0.03521108,-0.016190799,0.0034008147,-0.054303367
0.01529658,0.03460705,0.051791545,0.04627915
6.5367803e-06,0.09312765,0.080387615,0.08631976
0.096657895,0.12964118,0.11379066,0.05657874
-0.0873993,-0.033116378,0.021059562,0.056526463
0.04140481,0.02455768,0.043326546,-0.020483376
0.056281216,-0.048764214,0.044023953,0.04326227
-0.02782282,0.012960749,-0.06691885,0.012645889
0.06540275,0.03842422,0.031144964,-0.0009424901
0.050176796,-0.007630176,-0.039513383,0.060842477
-0.051567115,-0.051940527,-0.07442959,-0.12030944
-0.041334756,-0.08618134,-0.036767747,-0.14254488
0.064844415,-0.0016942327,0.06517297,0.015063954
0.041989926,-0.012999803,0.028232303,-8.170718e-05
0.10334425,0.07095833,0.12552266,0.03648889
0.03282946,0.07366274,0.03237132,0.02918275
0.029183421,0.02598998,0.06566581,0.02074713
0.06689094,0.07363521,0.080551825,0.03404482
0.06237116,-0.0033086115,0.047060642,-0.010966424
-0.016359283,0.00015338622,-0.048446007,0.0285142
-0.111693904,-0.084581405,-0.030569078,0.0036819458
0.045064606,0.10808895,0.11757436,0.10416348
0.012773354,0.0670471,0.15622142,0.12367739
0.08854277,0.13372959,0.17164747,0.12026242
-0.042331934,-0.036823932,0.075144604,0.07588945
0.044020027,-0.04261905,-0.0023159294,0.015722856
0.08506226,-0.0021789728,-0.015539409,-0.00084448
0.00010798621,-0.038037058,0.045798793,-0.034822807
-0.09002797,-0.06171473,-0.061952878,-0.07002039
-0.053018294,-0.017075887,0.028930845,-0.039166007
-0.044974223,-0.009676027,0.040957022,0.042121433
-0.055758227,-0.06276161,-0.030835725,-0.016995303
0.0034774828,-0.04121759,0.037468303,-0.027655369
0.052089993,-0.03559907,-0.049583293,-0.006993274
-0.06473359,0.021434564,-0.0018005539,0.0128720645
-0.080723695,-0.09951274,-0.07492225,0.016274935
