-0.04343934,-0.049973063,-0.049601708,-0.055470355
-0.023672612,-0.032171614,-0.033700034,-0.0158754
-0.005596311,-0.04492915,0.015185973,-0.0066871787
-0.0047275047,-0.019033963,0.019476397,0.016758565
-0.05787338,-0.049612664,-0.052147616,-0.023632877
-0.061515994,-0.003533492,-0.032032244,0.028382245
-0.048528384,-0.036349032,-0.017985309,-0.026438046
0.037522964,-0.023411535,0.0031492196,0.017122205
2.4648925e-05,-0.0035770657,-0.01613992,0.013075103
0.03588852,0.017756568,0.024550827,0.0060537113
0.008163774,0.011348522,-0.021039918,0.011341233
0.005615897,0.022197474,0.008782116,-0.012416613
-0.012268683,-0.02738174,-0.010291298,-0.018029498
-0.0035428398,0.014052094,-0.012821825,-0.005097059
0.03485216,-0.021174401,-0.03951575,-0.023400566
0.004564291,0.005116988,-0.07160169,0.012822044
-0.03365244,-0.020811293,0.035921883,-0.005139058
0.02044485,0.00261113,0.0151242,0.0056842607
0.007848687,0.049066048,0.042637397,-0.0007397718
0.02419046,0.010778082,-0.009699327,0.0041602226
0.0034025065,-0.05029926,-0.04286293,-0.020014137
-0.018549604,-0.016356088,-0.045130588,0.02495808
-0.017731316,-0.033943478,-0.022193335,-0.023030428
-0.017036034,0.0008896521,-0.056387264,-0.01738976
0.035223704,-0.04683828,-0.01669561,0.0043688663
-0.100437336,-0.06318727,-0.103563055,-0.037498716
-0.0018627273,-0.060118597,-0.03759172,-0.029809833
-0.028411653,-0.0062403637,-0.030751498,-0.026333073
0.0051707104,-0.025606738,0.016545514,-0.040905505
0.0035694917,-0.027718011,-0.006200692,0.008114435
0.027397057,-0.0031651633,-0.003202154,-0.04331356
-0.005649942,0.0038943747,-0.031019405,-0.04355981
-0.01840285,0.001443861,0.028850783,0.037613995
-0.014558034,0.01960959,0.037628636,0.046151727
0.008638321,-0.016331332,0.007717598,0.004155734
0.015218474,0.031587016,-0.002882015,0.01252335
0.010334663,-0.049700193,-0.053155202,-0.052838318
0.023824986,-0.016878817,-0.041632727,-0.06213683
0.00047344208,-0.026821638,-0.001414534,-0.047504295
0.021875117,0.0035312376,0.024736436,0.04420542
0.01056807,-0.029482087,-0.05076858,0.0042459304
-0.013452745,-0.022433778,-0.039012056,-0.028693587
-0.038791444,-0.027071215,-0.0025327771,-0.044453457
-0.030617217,-0.02216637,-0.020373626,-0.04002941
0.01141523,-0.0318858,-0.059747774,-0.042091247
-0.042877987,-0.043701004,-0.002954512,-0.052426744
-0.036021374,-0.037829716,-0.044939213,-0.015085671
-0.003217755,-0.032401767,-0.009177578,-0.044747345
0.0037915227,0.013598548,-0.011852859,0.014240034
0.013485272,0.050381817,0.026512422,0.011354651
0.013701991,0.011219179,0.018870149,0.013320055
0.035604272,0.022741701,0.026223334,-0.015737852
-0.0053683957,0.032474,-0.0009259996,0.035459448
0.05261115,0.027108878,0.058593236,0.007865641
0.013515428,0.038339403,-0.005335868,0.038082752
-0.033939622,0.024067843,0.031986695,-0.009098517
0.0023005912,-0.029751793,0.0008600045,0.020696314
0.003227041,-0.007067205,0.017412232,0.034598187
-0.01481732,-0.020154076,0.010626291,-0.013561492
-0.010053446,0.0155298235,0.0004393346,-0.0038974145
-0.04229861,-0.019152181,-0.062857054,-0.025747852
-0.06388688,-0.01663507,-0.0029378908,0.00059515756
-0.020622708,-0.009922912,-0.05367923,-0.0070419824
-0.04067892,-0.01712373,-0.040914673,0.026247606
-0.0055473824,-0.058751944,0.021738159,-0.0097318925
0.020943576,0.052709695,0.030543605,0.015105254
0.032676477,0.011763985,0.003102933,0.019264719
0.001448826,-0.032854114,0.005729154,0.0387778
-0.013878543,-0.009887921,0.009435941,-0.003262442
-0.0054205037,-0.012204885,-0.01871523,0.022938786
-0.0015230712,-0.011793797,-0.06981915,-0.029592078
-0.009117765,-0.018609585,-0.063248515,-0.061355036
0.0033335716,-0.02768725,-0.006526235,-0.035203177
-0.046601955,-0.046808034,-0.049245507,-0.020610945
-0.03209799,-0.06162126,-0.013105413,-0.005802602
-0.017310346,-0.07029562,-0.0466701,-0.024716556
-0.0077355364,0.017038025,0.01210374,-0.0072874613
0.04343297,0.022122564,0.05428317,0.0019929695
-0.001976358,0.02288781,-0.012948158,0.022490054
-0.0039097923,0.031943947,0.007284273,0.02446627
