0.068836875,-0.020458395,0.10829357,-0.08551726,-0.11216766,-0.09485575,0.017347509,0.045471046,0.09548155,0.15288219,0.003440084,0.0680277,-0.05159228,-0.14377473,-0.07762561,0.01973661,0.016579049,0.080957286,-0.023183396,-0.053941783,0.0997005,0.08279994,-0.048751593,-0.033144355,0.15758911,0.11600176,0.0499366,0.0066731814,-0.021021722,-0.073096804,0.012630213,0.08155286,-0.13106546,0.04949177,-0.047004256,0.062383134,-0.12369057,0.09076551,-0.063957304,0.03918022,0.1581028,-0.065675296,-0.109766446,-0.11454016,0.077140674,-0.07192358,-0.06027944,0.14081232,-0.12110155,0.05593865,-0.07727042,-0.13167167,0.16411513,0.10326485,0.05229507,0.016875647,-0.10225867,0.16769175,0.13511707,0.11815462,0.0063441503,-0.028112724,0.067030735,0.15874137
0.103500605,-0.025662377,0.07061878,-0.024223277,0.1022961,-0.1113323,0.065973446,-0.12931056,-0.046734523,-0.019604072,0.028999142,0.06975273,-0.12747048,-0.096146345,-0.12093301,0.11190346,0.09582192,0.017595151,0.0886161,0.017265126,-0.013658019,0.013228308,-0.057337318,-0.05950697,-0.006704128,-0.05088742,-0.07025306,-0.03202035,0.0168774,-0.10804208,-0.09595373,-0.11144641,-0.05205994,0.057312638,0.11909354,0.10506548,0.07131581,-0.087752305,-0.10663627,-0.0076453234,0.083526686,-0.079137415,-0.11541892,0.008144917,-0.05816027,-0.11844206,-0.08401454,0.08500434,0.113750204,0.06615178,-0.08264929,0.046419602,-0.065526694,0.06435151,-0.012000178,0.019602647,-0.11136699,-0.056733526,0.055393547,-0.0036389388,0.032632053,-0.03181047,-0.10970074,-0.031677883
0.0116887195,0.09777657,0.0036804662,-0.02564501,0.07768385,-0.07367889,-0.09058963,0.034414835,0.033169404,0.1349092,0.08334007,0.035284076,0.06463241,-0.034677867,0.057854198,-0.042344183,0.043416385,0.022271143,0.05716726,0.021851258,-0.023858754,-0.05694824,-0.13449582,0.08104569,0.11812601,0.04104557,0.03803522,-0.058070373,-0.040998008,0.07201272,0.06447756,-0.016745472,0.04276474,0.014865023,-0.088224545,0.07170142,-0.07241662,-0.008480747,-0.09759914,-0.03419321,-0.042687073,-0.07923239,-0.0043149707,0.06791355,-0.012095945,-0.1243737,-0.10185965,-0.10328304,0.11082255,0.12251191,-0.05865273,0.010774042,-0.02470178,0.09013448,0.07530855,-0.025521629,0.054749854,0.04085145,-0.03162929,0.073130414,0.16341636,0.102374785,-0.08780501,-0.13524903
-0.024567256,-0.14266537,-0.119040154,-0.042221427,0.031839207,0.02771348,0.07064615,-0.026208084,0.052081864,0.062185463,-0.0012122696,0.09630376,-0.036386106,0.025238896,0.0789679,0.06995768,-0.034022037,-0.13034011,0.015134574,0.043009818,0.083439805,-0.05045006,-0.034175638,0.082705945,-0.13089393,-0.011206506,-0.07804137,-0.094090246,0.028003208,0.031221746,-0.08763664,0.113389716,0.013213897,0.023682248,0.099047214,0.10019404,-0.032236706,-0.14912607,0.10823367,-0.04746052,0.07907445,-0.103159085,-0.012246292,0.0051813275,0.053888798,-0.094933674,0.095419385,-0.15164553,0.10367809,-0.018096188,0.040459275,-0.14605412,0.09605073,0.019715428,0.08325783,0.0758376,0.050266996,0.03362398,0.10616908,0.0381995,0.13861571,-0.09438506,0.07473784,0.0074833827
-0.0094469525,0.036653604,-0.12358327,0.03721556,-0.11465527,-0.010866095,-0.0467711,-0.095053956,0.12882423,-0.082539886,0.083475515,0.06259251,0.033677056,0.077778734,-0.021743648,0.009175239,-0.061276246,-0.037501905,0.09906169,-0.010044779,0.04487676,0.058054388,0.034693193,0.1353601,0.095302224,-0.04006336,0.072702445,-0.11937878,0.03823235,-0.06189755,-0.04449516,0.022844188,-0.10086987,0.038718656,-0.024251888,0.024762873,0.016039962,-0.0029635262,0.09420068,-0.019287888,0.11440421,-0.019960305,-0.093350686,0.044369638,-0.028373675,-0.09484879,-0.038813427,-0.038074486,-0.02881144,-0.070409544,-0.0435009,0.12548324,0.016430654,-0.06800799,0.0394054,-0.029973533,0.009605631,-0.07279113,0.020566685,0.08401408,0.012988099,0.16871767,-0.05748839,0.13850196
-0.11324551,0.15206452,-0.13417509,0.09452157,-0.057453528,0.076847605,0.11276921,-0.050405253,0.116591424,-0.11172392,-0.0727702,-0.05384385,-0.0810918,-0.03446952,-0.030830426,0.01594253,-0.13466202,0.045316707,-0.13092946,0.042258717,0.07153737,-0.02845393,0.06167036,0.012812214,-0.052737143,0.036244527,-0.0006442372,0.11427352,0.0038653514,0.070349075,0.0625923,0.12273558,-0.058470663,0.037914746,0.08602074,0.082032114,-0.0989851,0.06734434,0.00765169,0.05770837,-0.037864193,0.008657807,-0.03696064,-0.010377517,0.11095535,-0.09648959,0.028749222,-0.033609714,-0.07123606,-0.11853673,-0.10209574,-0.10261416,-0.09991409,0.03567677,-0.06435761,0.08630125,-0.041564934,0.063272975,0.1311203,0.13217235,-0.034689404,-0.073764436,-0.02425953,-0.07994114
0.032628685,-0.0040435293,-0.04710112,0.04032096,-0.007241645,-0.11099105,-0.13556434,0.0017581065,0.10602146,0.08751503,-0.072078794,0.043185454,0.12398126,-0.095752664,-0.057886183,-0.016016975,-0.012867938,-0.08200008,-0.008594499,-0.058188353,-0.057614118,-0.04086912,0.12445378,-0.020320918,-0.07406082,0.13738893,0.070351735,0.14335184,-0.052894898,-0.09355229,-0.024153262,-0.02443824,-0.10299235,-0.12235401,0.08214474,-0.103324585,0.0075092283,0.04106594,-0.01291762,0.13514557,-0.11305367,0.025420984,-0.009899415,-0.12848227,0.12541334,0.10766511,0.026812635,-0.10309883,0.1133156,-0.015407408,0.03897734,-0.036182716,0.059985455,-0.06610282,0.07430253,0.022565376,0.02294493,-0.044684652,-0.027259415,-0.08896864,0.072130874,0.0012671486,0.106922135,0.04006642
0.09110464,-0.042139664,-0.14189762,-0.06679498,-0.076431915,0.07047426,-0.1384228,-0.108611785,0.086375214,0.13047892,0.053246282,0.1569114,-0.006385534,0.13944478,-0.05849883,-0.119827285,-0.015616218,0.10264447,0.05855185,-0.07098471,-0.09050495,0.16221127,0.037730083,-0.09716881,-0.014884158,0.12695883,0.040315114,0.047531236,-0.06097454,0.032538053,-0.051061094,0.0510369,0.030211573,0.026951935,-0.050132316,0.067947194,-0.10993712,0.036590226,0.13871197,-0.050100364,-0.051429663,-0.009556239,0.022133851,-0.107854396,-0.06359367,0.084714435,0.08018598,-0.0031441438,0.009555951,-0.07875181,-0.06865805,-0.054404933,0.10670054,0.008624729,-0.1163604,-0.06295299,0.05754431,-0.13320068,-0.020077914,-0.032927055,0.030953282,-0.009004272,0.16190033,0.07093707
-0.074945666,-0.030295461,0.05664464,0.16469464,-0.08682515,-0.10949877,0.076235555,0.05640447,0.003504852,-0.0031091596,-0.093339145,0.10415482,0.08881379,-0.03150617,-0.016785618,0.11293097,0.08115415,0.057936322,-0.0021445476,0.05424242,-0.05239282,0.014912868,0.031005576,0.071419515,0.007914459,-0.0074597388,-0.013819576,0.080960386,-0.1158182,0.118992634,-0.032736834,-0.10718195,0.1149915,0.0326428,0.015893625,-0.04546553,-0.06481529,-0.025825135,-0.048493207,-0.009188796,-0.07141762,0.029366018,-0.10656851,0.07125041,-0.06757442,-0.07242216,0.07677172,0.04060348,0.09892992,-0.12960207,0.12727854,0.07801591,0.00411231,-0.043433618,-0.067426406,0.0146282865,-0.06746766,-0.08399025,0.053116582,-0.085318066,-0.09173913,-0.10777698,-0.06692503,-0.085914984
-0.093578435,-0.13096544,0.07575571,0.0033102958,0.01715854,0.048664458,0.030257657,0.0019263477,-0.0633478,0.059610732,-0.09272568,0.081959255,-0.07147755,0.1408128,0.12686071,0.11714986,0.16073988,-0.05219619,0.11155239,-0.022235284,-0.040999837,-0.051321052,0.009899519,0.05649854,0.072390094,0.05039372,0.037095875,0.16662598,-0.020346062,0.0062300083,-0.07223044,0.04379919,-0.07689893,0.042074766,-0.00957138,0.008414025,0.045148578,-0.06773186,0.13078554,0.06307884,-0.06624736,-0.012235259,0.13581353,0.008626257,0.064261764,-0.033203527,0.0066443426,0.0691825,-0.019409696,-0.04039627,0.11379991,-0.052841716,-0.10268,-0.010399283,0.1390857,0.1123708,0.07653194,-0.12782775,0.1031338,0.05714866,-0.028569218,-0.017789308,-0.01526325,0.16059946
