0.17145577,0.1538311,0.013802049,-0.0701977,0.11367691,-0.25646347,0.19682947,0.07439147,-0.059096053,0.03249193,0.053808272,-0.12546149,0.07831707,-0.105345204,0.14657295,-0.11189715,-0.013988943,0.084534705,-0.06312307,-0.09650452,-0.23761034,0.039219186,-0.1518464,0.24247713,-0.13610296,0.24707763,0.063168265,-0.07146853,-0.1947291,0.04360963
0.1392685,0.058173176,0.13231461,0.09717017,-0.13326399,-0.2475298,0.053791266,-0.112390704,0.0852645,0.023347734,-0.010414392,0.213638,-0.0056893416,0.07141884,0.0717518,0.08508648,-0.011153558,-0.005132251,-0.07755877,0.17876852,-0.13917871,-0.112547405,0.07222468,0.058775365,0.20953566,-0.058814082,0.17482214,0.03446781,-0.12974527,0.0119303195
0.048790503,-0.06584201,0.12177763,0.116177894,0.01963883,0.057936996,0.13441947,0.03778357,0.16152935,-0.03727852,0.19445509,0.008062237,-0.1029673,-0.19492953,0.054648187,-0.14999548,0.2630268,-0.017549219,-0.00993148,0.07866053,0.29822475,0.07958741,-0.19670689,0.051315162,-0.157845,0.14105973,0.020519935,-0.019150596,-0.058487706,0.1346232
0.064538635,0.21144807,-0.06672806,0.08773404,-0.06695666,0.06553826,0.09058982,-0.18866946,0.18264969,0.19978741,0.0046109273,0.011281991,0.051424034,-0.042002585,-0.16911215,0.24426247,0.07246864,-0.12967925,-0.20229352,0.28046137,0.14049503,-0.16188744,0.05276835,0.054199345,-0.020706298,-0.07949417,0.17111246,0.05740986,-0.27122703,-0.15658192
0.021059278,-0.08376708,0.09639472,-0.07724764,0.09380068,0.0701172,-0.13261756,0.17707773,-0.11606584,0.13349567,-0.067800246,-0.07115989,0.06077932,0.15074019,-0.05160981,-0.07211968,-0.04510741,0.24446838,0.03520904,-0.17483869,0.013782069,0.19296347,0.09052068,-0.22169119,-0.1918164,0.062168006,-0.049399193,-0.00069887174,0.30697614,-0.074168295
-0.019472586,0.061978593,0.03150301,0.084298745,0.074829005,0.14504282,0.10510422,-0.11829915,0.033293404,0.024827825,-0.12658976,-0.006106501,-0.004790981,0.1374814,0.07595131,0.2559586,-0.23298787,0.22183397,-0.094485156,-0.10257373,0.021423196,-0.06750711,0.16881101,-0.14663385,0.0649021,0.0031633705,0.04476673,0.13155101,-0.30813622,-0.32382002
-0.0008539079,-0.08582324,0.19913246,0.0044313096,0.13081206,-0.0010462577,0.22807254,0.084407605,-0.09868481,-0.07050069,0.118940994,0.021321302,0.067796044,0.08394055,0.017170532,0.2147506,0.08875451,-0.0028599813,-0.1489735,-0.2884433,0.09726496,-0.036327317,0.02771716,-0.08154578,-0.12745745,0.088158764,0.21286765,-0.35597125,0.26183683,0.15498464
0.123666935,-0.09384881,0.04748658,-0.074567355,0.0007416956,0.026174974,0.051495835,0.030004218,-0.2546709,0.30091667,-0.25493053,0.17648053,0.09203326,0.0046941144,0.1308757,0.122126415,-0.1759182,0.068027325,-0.040387228,-0.06293611,-0.018004235,0.10439895,0.11932781,-0.10646158,0.2560641,0.009661925,0.28430742,0.035357993,-0.23671761,-0.051589556
-0.12107734,0.053190723,0.08421766,-0.16738717,-0.34017697,-0.13505279,0.037497997,-0.1717671,-0.0015237129,-0.03788684,0.0051382207,0.10288751,0.44617835,0.16141814,-0.047325928,0.08625812,0.11869145,-0.006798564,0.10831757,-0.09609766,-0.09143892,-0.16710289,0.04251051,0.004928466,0.08955128,0.10287522,-0.0008955062,-0.019701527,0.16290177,0.041727066
-0.101037495,-0.09650348,0.11271233,0.015350978,0.26090008,-0.03272323,-0.13008824,0.16308257,-0.06752451,-0.04960429,0.037062872,-0.008286807,0.21449304,0.13118336,-0.023275046,0.057183933,0.02467787,0.23494704,-0.02004494,-0.013194021,0.07287317,0.19450976,0.073057935,-0.12594216,-0.039705668,-0.3107032,-0.093720116,-0.17652328,-0.031102438,0.1590389
